"id","local_name","unique_name","latitude","longitude","population"
8967,"Thiaville, Grand-Est, France","thiaville",48.41407,6.809539999999999,
8969,"Thiennes, Hauts-de-France, France","thiennes",50.6526,2.4730000000000003,
8970,"Thiers, Auvergne-Rhône-Alpes, France","thiers",45.85,3.56667,
8972,"Thionville, Grand-Est, France","thionville",49.35411,6.16951,
8974,"Thiviers, Nouvelle-Aquitaine, France","thiviers",45.4189,0.9213,
8977,"Thonon-les-Bains, Auvergne-Rhône-Alpes, France","thonon-les-bains",46.3691,6.4816,
8978,"Thouare, Pays-de-la-Loire, France","thouare",47.26501,-1.44096,
8979,"Thouars, Nouvelle-Aquitaine, France","thouars",46.9851,-0.21,
8980,"Thourotte, Hauts-de-France, France","thourotte",49.4752,2.8819999999999997,
8982,"Thues, Occitanie, France","thues",42.52387,2.22722,
8987,"Tiercé, Pays-de-la-Loire, France","tierce",47.6174,-0.4691,
8992,"Tincques, Hauts-de-France, France","tincques",50.3569,2.4981,
8997,"Tonnay Charente, Nouvelle-Aquitaine, France","tonnay-charente",45.9434,-0.8979,
8998,"Tonneins, Nouvelle-Aquitaine, France","tonneins",44.3929,0.3139,
8999,"Tonnerre, Bourgogne-Franche-Comté, France","tonnerre",47.8594,3.9736,
9000,"Torfou, Pays-de-la-Loire, France","torfou",47.0375,-1.1158299999999999,
9002,"Torpes, Bourgogne-Franche-Comté, France","torpes",47.1638,5.8885,
8981,"Thuès-les-Bains, Occitanie, France","thues-les-bains",42.52906,2.24887,
5840,"Bolquère-Eyne (à 5km de Pyrénnées 2000), Occitanie, France","bolquere-eyne-",42.498000000000005,2.0878,
5844,"Bonnevaux, Bourgogne-Franche-Comté, France","bonnevaux",46.8103,6.1844,
5849,"Bordères-et-Lamensans, Nouvelle-Aquitaine, France","borderes-et-lamensans",43.77468,-0.36359,
5867,"Bourges Aeroport, Centre-Val de Loire, France","bourges-aeroport",44.467,1.544,
9009,"Touët-de-l'Escarène, Provence-Alpes-Côte d'Azur, France","touet-de-lescarene",43.84717,7.364319999999999,
9010,"Toul, Grand-Est, France","toul",48.68333,5.9,
9012,"Tournai, Wallonie, Belgique","tournai",50.6131,3.3969,
9014,"Tournay, Occitanie, France","tournay",43.1836,0.2392,
9017,"Tournus, Bourgogne-Franche-Comté, France","tournus",46.5667,4.9067300000000005,
9018,"Tourville, Normandie, France","tourville",49.32441,1.09867,
9019,"Toury, Centre-Val de Loire, France","toury",48.1934,1.9395,
9021,"Tracy-sur-Loire, Bourgogne-Franche-Comté, France","tracy-sur-loire",47.33743,2.88028,
9025,"Trémolat, Nouvelle-Aquitaine, France","tremolat",44.8625,0.8303,
9029,"Tricot, Hauts-de-France, France","tricot",49.56204,2.58177,
9048,"Turenne, Nouvelle-Aquitaine, France","turenne",45.0376,1.6011,
9057,"Urmatt, Grand-Est, France","urmatt",48.5258,7.3394,
9058,"Urt, Nouvelle-Aquitaine, France","urt",43.494170000000004,-1.29056,
9061,"Ussel, Nouvelle-Aquitaine, France","ussel",45.512429,2.257469,
9062,"Ustaritz, Nouvelle-Aquitaine, France","ustaritz",43.4047,-1.4487,
9067,"Uzerche, Nouvelle-Aquitaine, France","uzerche",45.42472,1.5633299999999999,
9056,"Ur-les-Escaldes, Occitanie, France","ur-les-escaldes",42.4575,1.9408900000000002,
9068,"Vaas, Pays-de-la-Loire, France","vaas",47.6705,0.3161,
9073,"Val-de-Reuil, Normandie, France","val-de-reuil",49.2753,1.2241,
9074,"Val-de-Vesle, Grand-Est, France","val-de-vesle",49.17817,4.22201,
9076,"Valence-d'Agen, Occitanie, France","valence-dagen",44.1118,0.8921,
9077,"Valenciennes, Hauts-de-France, France","valenciennes",50.320047,3.512696,
9080,"Valleiry, Auvergne-Rhône-Alpes, France","valleiry",46.10917,5.96729,
9091,"Varades, Pays-de-la-Loire, France","varades",47.37461,-1.0198200000000002,
9093,"Varennes-sur-Allier, Auvergne-Rhône-Alpes, France","varennes-sur-allier",46.31555,3.39431,
9095,"Varetz, Nouvelle-Aquitaine, France","varetz",45.1913,1.4476,
9096,"Varilhes, Occitanie, France","varilhes",43.045559999999995,1.6283299999999998,
9097,"Vaumoise, Hauts-de-France, France","vaumoise",49.23406,2.9885599999999997,
9022,"Traou-Nez, Bretagne, France","traou-nez",48.74853,-3.1352,
6987,"La Bastide-de-Bousignac, Occitanie, France","la-bastide-de-bousignac",43.053999999999995,1.885,
6988,"Labastide-du-Vert, Occitanie, France","labastide-du-vert",44.5125,1.261,
6991,"La Bâthie, Auvergne-Rhône-Alpes, France","la-bathie",45.6259,6.4489,
7195,"Lau-Balagnas, Occitanie, France","lau-balagnas",42.997,-0.0929,
6582,"FIX ST GENEYS RN102, Auvergne-Rhône-Alpes, France","fix-st-geneys-rn102",45.1431,3.6681,
6583,"Flaviac, Auvergne-Rhône-Alpes, France","flaviac",44.74727,4.67586,
6642,"Fréteval - Morée, Centre-Val de Loire, France","freteval---moree",47.8919,1.2118,
9271,"Vouillé, Nouvelle-Aquitaine, France","vouille",46.63881,0.16514,
9099,"Vauvert, Occitanie, France","vauvert",43.6949,4.2701,
9110,"Veigne, Centre-Val de Loire, France","veigne",47.29161,0.73511,
9136,"Verneuil-sur-Avre, Normandie, France","verneuil-sur-avre",48.7428,0.9294,
9141,"Versailles, Île-de-France, France","versailles",48.80472,2.13417,
9142,"Versigny, Hauts-de-France, France","versigny",49.6579,3.4329,
9145,"Vertaizon, Auvergne-Rhône-Alpes, France","vertaizon",45.7845,3.2882,
9147,"Vertou, Pays-de-la-Loire, France","vertou",47.1864,-1.4781,
9148,"Verviers, Wallonie, Belgique","verviers",50.5878,5.8546,
9149,"Vervins, Hauts-de-France, France","vervins",49.83,3.8934,
9150,"Verzeille, Occitanie, France","verzeille",43.13058,2.32164,
9151,"Vesoul, Bourgogne-Franche-Comté, France","vesoul",47.6178,6.1522,
9161,"Vias, Occitanie, France","vias",43.3156,3.4252,
9166,"Vichy, Auvergne-Rhône-Alpes, France","vichy",46.1267,3.4309,
9167,"Vic-le-Comte, Auvergne-Rhône-Alpes, France","vic-le-comte",45.665,3.2073,
9169,"Vic-sur-Cère, Auvergne-Rhône-Alpes, France","vic-sur-cere",44.976000000000006,2.6317,
9170,"Vidauban, Provence-Alpes-Côte d'Azur, France","vidauban",43.4307,6.4337,
9217,"Villenouvelle, Occitanie, France","villenouvelle",43.4333,1.6608,
9321,"Xertigny, Grand-Est, France","xertigny",48.0524,6.3772,
9323,"Ychoux, Nouvelle-Aquitaine, France","ychoux",44.32899999999999,-0.9464,
9325,"Yffiniac, Bretagne, France","yffiniac",48.4701,-2.6525,
9326,"Ygos, Nouvelle-Aquitaine, France","ygos",43.9783,-0.7366,
9270,"Vougeot, Bourgogne-Franche-Comté, France","vougeot",47.1771,4.9639999999999995,
9363,"Лозница, Централна Србија, Србија","лозница",44.5377533,19.2250403,
9366,"Општина Србобран, Војводина, Србија","општина-србобран",45.57942155,19.7913252995494,
9507,"Chadenet, Occitanie, France","chadenet",44.5285,3.6284,
7555,"Mareuil-sur-Lay, Pays-de-la-Loire, France","mareuil-sur-lay",46.535059999999994,-1.22246,
2525,"Szczecinek, Zachodniopomorskie, Polska","szczecinek",53.708021,16.6943922,
972,"Kežmarok, Prešovský kraj, Slovensko","kezmarok",49.1452583,20.4226345474048,
6010,"Carnoet, Bretagne, France","carnoet",48.34048,-3.4908099999999997,
6012,"Carnoules, Provence-Alpes-Côte d'Azur, France","carnoules",43.2977,6.1863,
6013,"Carpentras, Provence-Alpes-Côte d'Azur, France","carpentras",44.0502,5.0424,
6016,"Carry-le-Rouet, Provence-Alpes-Côte d'Azur, France","carry-le-rouet",43.33643,5.153630000000001,
9327,"Ytrac, Auvergne-Rhône-Alpes, France","ytrac",44.9106,2.3647,
9331,"Yvetot, Normandie, France","yvetot",49.6222,0.7504,
9334,"Zamora, Castilla y León, España","zamora",41.5158,-5.7392,
9337,"Zillisheim, Grand-Est, France","zillisheim",47.6944,7.2942,
9353,"Sinj, Splitsko-dalmatinska županija, Hrvatska","sinj",43.7015963,16.6365238,
9354,"Sutorina, Општина Херцег Нови, Montenegro","sutorina",42.47247355,18.4728070579905,
9505,"Cestas, Nouvelle-Aquitaine, France","cestas",44.77203,-0.69909,
9510,"Champs-sur-Yonne, Bourgogne-Franche-Comté, France","champs-sur-yonne",47.73865,3.60397,
9512,"Charbonnières-les-Bains, Auvergne-Rhône-Alpes, France","charbonnieres-les-bains",45.7772,4.7539,
9589,"Don-Sainghin, Hauts-de-France, France","don-sainghin",50.55177,2.9144799999999997,
9591,"Drap, Provence-Alpes-Côte d'Azur, France","drap",43.7544,7.3208,
9599,"Epierre-Saint-Léger, Auvergne-Rhône-Alpes, France","epierre-saint-leger",45.45695,6.29255,
6112,"CharoSaint-Cafe Du Centre, Centre-Val de Loire, France","charosaint-cafe-du-centre",46.9928,2.1201,
6041,"Caussade-tarn-et-garonne, Occitanie, France","caussade-tarn-et-garonne",44.1618,1.5337,
6067,"Chabenet, Centre-Val de Loire, France","chabenet",46.6268,1.5079,
6895,"Imola, Emilia-Romagna, Italia","imola",44.3594,11.7186,
6120,"Chateaubriant Tt, Pays-de-la-Loire, France","chateaubriant-tt",47.7232,-1.3759,
6132,"Chateau Renault Zi, Centre-Val de Loire, France","chateau-renault-zi",47.5928,0.9092,
6139,"Châtel Guyon Office de Tourisme, Auvergne-Rhône-Alpes, France","chatel-guyon-office-de-tourisme",45.9194,3.0728,
6018,"Cassel, Hauts-de-France, France","cassel",50.7875,2.4605,192874
6031,"Castres, Occitanie, France","castres",43.6,2.25,
6058,"Cerizay, Nouvelle-Aquitaine, France","cerizay",46.82154,-0.6672600000000001,
6059,"Cernay, Grand-Est, France","cernay",47.80203,7.17375,
6060,"Cerons, Nouvelle-Aquitaine, France","cerons",44.6323,-0.3406,
6062,"Cessieu, Auvergne-Rhône-Alpes, France","cessieu",45.5611,5.3757,
6065,"Ceyzeriat, Auvergne-Rhône-Alpes, France","ceyzeriat",46.1834,5.3256,
6066,"Chabanais, Nouvelle-Aquitaine, France","chabanais",45.8726,0.7170000000000001,
6068,"Chabons, Auvergne-Rhône-Alpes, France","chabons",45.4379,5.4286,
6070,"Chagny, Bourgogne-Franche-Comté, France","chagny",46.907540000000004,4.7497300000000005,
9511,"Chantilly-Gouvieux, Hauts-de-France, France","chantilly-gouvieux",49.1871,2.4595,
9663,"Golfe-Juan-Vallauris, Provence-Alpes-Côte d'Azur, France","golfe-juan-vallauris",43.5665,7.0738,
6960,"Kerzers, Fribourg - Freiburg, Schweiz","kerzers",46.9742,7.1919,
4964,"Plouisy, Bretagne, France","plouisy",48.5657041,-3.2060747,
7308,"Les Hôpitaux-Neufs, Bourgogne-Franche-Comté, France","les-hopitaux-neufs",46.7772,6.3734,
7582,"Marsac-en-Livradois, Auvergne-Rhône-Alpes, France","marsac-en-livradois",45.482,3.725,
7586,"Martel, Occitanie, France","martel",44.936690000000006,1.60845,
7587,"Martignat, Auvergne-Rhône-Alpes, France","martignat",46.20902,5.61025,
7653,"Mesnieres En Bray Centre, Normandie, France","mesnieres-en-bray-centre",49.7689,1.3732,
7655,"Messei Centre, Normandie, France","messei-centre",48.7119,-0.5364,
1201,"Saint Brieuc - Plérin, Bretagne, France","saint-brieuc---plerin",48.510628,-2.758477,
6766,"Grasse, Provence-Alpes-Côte d'Azur, France","grasse",43.65319,6.9261800000000004,
6075,"Chalonnes, Pays-de-la-Loire, France","chalonnes",47.343090000000004,-0.7439399999999999,
6077,"Chambly, Hauts-de-France, France","chambly",49.1635,2.2405,
6079,"Chambord, Centre-Val de Loire, France","chambord",47.6162,1.51667,
6080,"Chamborigaud, Occitanie, France","chamborigaud",44.3003,3.97902,
6089,"Champagney, Bourgogne-Franche-Comté, France","champagney",47.703,6.7013,
6107,"Charleroi, Wallonie, Belgique","charleroi",50.40494,4.43877,203753
3596,"Fuessen, Bayern, Deutschland","fuessen",48.2748206,8.8495298,
7821,"Mouans-Sartoux, Provence-Alpes-Côte d'Azur, France","mouans-sartoux",43.6202,6.9743,
7822,"Mouchan, Occitanie, France","mouchan",43.9037,0.2981,
5525,"Ans, Wallonie, Belgique","ans",50.6612,5.5097,
157,"Bruck an der Mur, Steiermark, Österreich","bruck-an-der-mur",47.40993,15.26861,
7824,"Moulin-Neuf, Occitanie, France","moulin-neuf",43.8914,2.8142,
7342,"Le Theil - La Rouge, Normandie, France","le-theil---la-rouge",48.2672,0.6946,
7343,"Le Thillot, Grand-Est, France","le-thillot",47.87941,6.7628,
211,"Dahme, Schleswig-Holstein, Deutschland","dahme",54.2202208,11.0847549,
233,"Donji Miholjac, Osječko-Baranjska županija, Hrvatska","donji-miholjac",45.762142,18.1651379,
260,"Esens, Niedersachsen, Deutschland","esens",53.6450283,7.6147529,
2768,"Żukowo, pomorskie, Polska","zukowo",54.3458564,18.3650087,
3741,"Schönefeld, Brandenburg, Deutschland","schonefeld",52.3753327,13.5081432513586,
6122,"Château-du-Loir, Pays-de-la-Loire, France","chateau-du-loir",47.69492,0.41851000000000005,
6123,"Châteaudun, Centre-Val de Loire, France","chateaudun",48.07346,1.33812,
6128,"Châteauneuf-la-Fôret, Nouvelle-Aquitaine, France","chateauneuf-la-foret",45.75932,1.645,
332,"Hagnau am Bodensee, Baden-Württemberg, Deutschland","hagnau-am-bodensee",47.6758925,9.3149497,
7837,"Moyen, Grand-Est, France","moyen",48.4836,6.5698,
3786,"Vorstädtle, Baden-Württemberg, Deutschland","vorstadtle",48.0321698,7.8734858,
7839,"Muehlacker, Baden-Württemberg, Deutschland","muehlacker",48.9531,8.8458,
9911,"Pougny-Chancy, Auvergne-Rhône-Alpes, France","pougny-chancy",46.1447,5.9613,
7414,"Logras, Auvergne-Rhône-Alpes, France","logras",46.1818,5.92,
7419,"Longages - Noé, Occitanie, France","longages---noe",43.35669,1.2518799999999999,
7420,"Longchamp-sur-Aujon, Grand-Est, France","longchamp-sur-aujon",48.1491,4.8317,
7421,"Longeau, Grand-Est, France","longeau",47.7682,5.31,
7423,"Longeray, Auvergne-Rhône-Alpes, France","longeray",46.11600000000001,5.8836,
7840,"Muelheim Ruhr HBF, Nordrhein-Westfalen, Deutschland","muelheim-ruhr-hbf",51.4281,6.885,
7842,"Muensbach, Canton Luxembourg, Lëtzebuerg","muensbach",49.6295,6.268,
7843,"Muenster WestF Hbf (Münster), Nordrhein-Westfalen, Deutschland","muenster-westf-hbf-",51.9567,7.6358,
7847,"München. Landeshauptstadt, Bayern, Deutschland","munchen.-landeshauptstadt",48.13452,11.571,
324,"Grottaminarda, Campania, Italia","grottaminarda",41.0726871,15.0623317,
330,"Györ, Dunántúl, Hungary","gyor",47.6874569,17.6503974,128567
336,"Hamburg, Hamburg, Deutschland","hamburg",53.5510846,9.9936818,1787408
3752,"Sterzing, Trentino-Alto Adige, Italia","sterzing",46.890787,11.432178,
1520,"Chorley, England, United Kingdom","chorley",51.8090013,-2.55598597633125,
133,"Bourg-de-Péage, Auvergne-Rhône-Alpes, France","bourg-de-peage",45.019598,5.040188,
337,"Hamelin, Niedersachsen, Deutschland","hamelin",52.1082726,9.362171,
338,"Hamminkeln, Nordrhein-Westfalen, Deutschland","hamminkeln",51.7328603,6.5954892,176440
339,"Hamm, Nordrhein-Westfalen, Deutschland","hamm",51.6738583,7.8159816,
344,"Heidenheim, Baden-Württemberg, Deutschland","heidenheim",48.6893963,10.1610948,
346,"Heilbronn, Baden-Württemberg, Deutschland","heilbronn",49.1426929,9.210879,117531
350,"Heringsdorf, Mecklenburg-Vorpommern, Deutschland","heringsdorf",53.9446357,14.1425523,
357,"Hessisch Oldendorf, Niedersachsen, Deutschland","hessisch-oldendorf",52.1715493,9.2459403,
358,"Hildesheim, Niedersachsen, Deutschland","hildesheim",52.154778,9.9579652,
6129,"Châteauneuf-sur-Charente, Nouvelle-Aquitaine, France","chateauneuf-sur-charente",45.59964,-0.05038,
9666,"Gourdan-Polignan, Occitanie, France","gourdan-polignan",43.0782,0.5736,
377,"Jena, Thüringen, Deutschland","jena",50.927054,11.5892372,
4931,"okres Považská Bystrica, Trenčiansky kraj, Slovensko","okres-povazska-bystrica",49.1195507049561,18.4385671615601,
4941,"okres Trenčín, Trenčiansky kraj, Slovensko","okres-trencin",48.8961887359619,18.0515460968018,
9031,"Trier (DE), Rheinland-Pfalz, Deutschland","trier-",49.7569,6.6522,
326,"Guéret, Nouvelle-Aquitaine, France","gueret",46.173989,1.879016,
374,"Itzehoe, Schleswig-Holstein, Deutschland","itzehoe",53.9317752,9.5051475,
385,"Karlovy Vary, Severozápad, Česko","karlovy-vary",50.2299880981,12.8639812469,
4779,"Bolzano - Bozen, TAA, Italia","bolzano---bozen",46.4982953,11.3547582,105713
6160,"Chemillé, Pays-de-la-Loire, France","chemille",47.2177,-0.732,
10701,"Μαρμάρι, Περιφέρεια Νοτίου Αιγαίου, Ελλάδα","μαρμάρι",36.8749748,27.1475591,
5115,"Copenhagen, Region Hovedstaden, Danmark","copenhagen",55.6681938171387,12.5642719268799,569557
5105,"Beauvais Aéroport Paris, Hauts-de-France, France","beauvais-aeroport-paris",49.462541,2.116935,
5106,"Bergen Celle, Niedersachsen, Deutschland","bergen-celle",52.8092281,9.9641638,
2473,"Starcross, England, United Kingdom","starcross",50.61256075,-3.65593215,
1562,"Daniszew, Wielkopolskie, Polska","daniszew",52.1472222,18.6194444,
5118,"Dole Choisey, Bourgogne-Franche-Comté, France","dole-choisey",47.064098,5.447277,
191,"Chartres, Centre-Val de Loire, France","chartres",48.447805,1.48116,
5135,"Hodonín, Jihovýchod, Česko","hodonin",48.856109619140625,17.122215270996094,
5200,"Zaječí, Jihovýchod, Česko","zajeci",48.88936233520508,16.782752990722656,
6173,"Chevremont, Bourgogne-Franche-Comté, France","chevremont",47.62166,6.922280000000001,
1133,"Les Orres, Provence-Alpes-Côte d'Azur, France","les-orres",44.494097,6.557182,
5434,"Aiguillon Lot-et-Garonne, Nouvelle-Aquitaine, France","aiguillon-lot-et-garonne",44.29866,0.3356,
5450,"Alai, Auvergne-Rhône-Alpes, France","alai",45.7522,4.7716,
8594,"Saint Margrethen, Sankt Gallen, Schweiz, Suisse, Svizzera, Svizra","saint-margrethen",47.4514,9.6349,
5608,"Aurec, Auvergne-Rhône-Alpes, France","aurec",45.3711,4.1985,
5272,"Lacanau, Nouvelle-Aquitaine, France","lacanau",44.9776088,-1.078485,
240,"Drachten, Friesland, Nederland","drachten",53.0925814,6.0586373,
579,"Nevers, Bourgogne-Franche-Comté, France","nevers",46.988998,3.150369,
5416,"Achiet, Hauts-de-France, France","achiet",50.13192,2.7799400000000003,
5428,"Aiguebelette-le-Lac, Auvergne-Rhône-Alpes, France","aiguebelette-le-lac",45.5362,5.8138,
5431,"Aigueperse, Auvergne-Rhône-Alpes, France","aigueperse",46.0148,3.1979,
85,"Bayonne, Nouvelle-Aquitaine, France","bayonne",43.492949,-1.474841,
6230,"Coat-Guégan, Bretagne, France","coat-guegan",48.48038,-3.27372,
220,"Dessau, Sachsen-Anhalt, Deutschland","dessau",51.8222436,12.2424516,
230,"Dinard, Bretagne, France","dinard",48.630652,-2.064259,
585,"Nîmes, Occitanie, France","nimes",43.836699,4.360054,151075
593,"Nova Gradiška, Brodsko-Posavska županija, Hrvatska","nova-gradiska",45.2581558,17.3839626,
594,"Novara, Piemonte, Italia","novara",45.44693,8.6221612,104736
596,"Noyelles-Godault, Hauts-de-France, France","noyelles-godault",50.413602,2.988308,
598,"Nuštar, Vukovarsko-Srijemska županija, Hrvatska","nustar",45.3325281,18.8414917,
609,"Orange, Provence-Alpes-Côte d'Azur, France","orange",44.141699,4.805252,
657,"Poitiers, Nouvelle-Aquitaine, France","poitiers",46.582953,0.334555,
675,"Praz-sur-Arly, Auvergne-Rhône-Alpes, France","praz-sur-arly",45.837949,6.571725,
1147,"Margecany, Košický kraj, Slovensko","margecany",48.8946990966797,21.0123996734619,
5519,"Annappes, Hauts-de-France, France","annappes",50.62288,3.14635,
6254,"Condat-le-Lardin, Nouvelle-Aquitaine, France","condat-le-lardin",45.12639,1.2263899999999999,
8859,"Soest Thomaetor, Nordrhein-Westfalen, Deutschland","soest-thomaetor",51.5711,8.1092,
5696,"Bas - Monistrol, Auvergne-Rhône-Alpes, France","bas---monistrol",45.2975,4.1397,
580,"Nice, Provence-Alpes-Côte d'Azur, France","nice",43.665136,7.210942,343895
5515,"Angerville, Île-de-France, France","angerville",48.3115,2.0035,
5520,"Annemasse, Auvergne-Rhône-Alpes, France","annemasse",46.1991,6.2369,
5522,"Anor, Hauts-de-France, France","anor",49.9851,4.0935,
5524,"Anse, Auvergne-Rhône-Alpes, France","anse",45.9394,4.71933,
5527,"Antibes, Provence-Alpes-Côte d'Azur, France","antibes",43.5855,7.1197,
5536,"Appenweier, Baden-Württemberg, Deutschland","appenweier",48.5414,7.9731,
5539,"Arbanats, Nouvelle-Aquitaine, France","arbanats",44.67413,-0.3952,
5540,"Arbois, Bourgogne-Franche-Comté, France","arbois",46.9123,5.7649,
5542,"Arc-et-Senans, Bourgogne-Franche-Comté, France","arc-et-senans",47.0303,5.777,
1660,"Frøslev, Region Syddanmark, Danmark","froslev",54.8198393,9.3555569,
21,"Amiens, Hauts-de-France, France","amiens",49.89202,2.3091,132479
185,"Chalon-sur-Saône, Bourgogne-Franche-Comté, France","chalon-sur-saone",46.7827186,4.8458779,
681,"Pula, Istarska županija, Hrvatska","pula",44.8666232,13.8495788,
682,"Punat, Primorsko-Goranska županija, Hrvatska","punat",45.020739,14.6315962,
683,"Puttgarden, Schleswig-Holstein, Deutschland","puttgarden",54.5,11.216667,
704,"Roanne, Auvergne-Rhône-Alpes, France","roanne",46.055284,4.064353,
708,"Rogoznica, Šibensko-Kninska županija, Hrvatska","rogoznica",43.535286,15.966747,
714,"Rouen, Normandie, France","rouen",49.443232,1.099971,110618
717,"Rovigo, Veneto, Italia","rovigo",45.0698118,11.7902158,
719,"Royan, Nouvelle-Aquitaine, France","royan",45.626235,-1.016416,
5556,"Armentières, Hauts-de-France, France","armentieres",50.6808,2.8777,
5557,"Arnage, Pays-de-la-Loire, France","arnage",47.926159999999996,0.18782000000000001,
5558,"Arneke, Hauts-de-France, France","arneke",50.8316,2.4083,
9679,"Gunsbach, Grand-Est, France","gunsbach",48.04166,7.17497,
9682,"Halsou-Larressore, Nouvelle-Aquitaine, France","halsou-larressore",43.37809,-1.4278600000000001,
9684,"Heiligenberg, Grand-Est, France","heiligenberg",48.5273,7.3813,
9686,"Heilles, Hauts-de-France, France","heilles",49.3402,2.2727,
49,"Assisi, Umbria, Italia","assisi",43.072237,12.607273,
5596,"Auchy-les-Hesdin, Hauts-de-France, France","auchy-les-hesdin",50.3962,2.1023,
757,"Schladming, Steiermark, Österreich","schladming",47.3942027,13.6854397,
758,"Schleiz, Thüringen, Deutschland","schleiz",50.5761665,11.8090005,
5562,"Arrou, Centre-Val de Loire, France","arrou",48.0999,1.1282,
1671,"Gemeinde Wiener Neustadt, Niederösterreich, Österreich","gemeinde-wiener-neustadt",47.8087008,16.2369729242749,
5564,"Ars-sur-Moselle, Grand-Est, France","ars-sur-moselle",49.0743,6.0777,
5568,"Artix, Nouvelle-Aquitaine, France","artix",43.393370000000004,-0.56994,
5584,"Aubiet, Occitanie, France","aubiet",43.64611,0.78361,
5586,"Aubigné Racan, Pays-de-la-Loire, France","aubigne-racan",47.6871,0.2663,
5587,"Aubigny-au-Bac, Hauts-de-France, France","aubigny-au-bac",50.2685,3.1586,
5588,"Aubigny-en-Artois, Hauts-de-France, France","aubigny-en-artois",50.3528,2.5934,
5590,"Aubin, Occitanie, France","aubin",44.52809,2.24439,
6269,"Corbehem, Hauts-de-France, France","corbehem",50.3428,3.0407,
1706,"Great Holland, England, United Kingdom","great-holland",51.8309305,1.21104072299086,
794,"Sobrance, Košický kraj, Slovensko","sobrance",48.7457689,22.1794779,
9175,"Vienne (France), Auvergne-Rhône-Alpes, France","vienne-",45.5213,4.8741,
731,"Sainte-Foy-Tarentaise, Auvergne-Rhône-Alpes, France","sainte-foy-tarentaise",45.586991,6.884707,
768,"Sebeș, Alba, România","sebeș",45.9595588,23.5663758,
769,"Sedan, Grand-Est, France","sedan",49.695071,4.930709,
770,"Seefeld, Tirol, Österreich","seefeld",47.3300017,11.1877742,
773,"Selb, Bayern, Deutschland","selb",50.171311,12.1339323,
780,"Siedlinghausen, Nordrhein-Westfalen, Deutschland","siedlinghausen",51.252743,8.472049,
781,"Siegen, Nordrhein-Westfalen, Deutschland","siegen",50.8838492,8.0209591,
784,"Sierksdorf, Schleswig-Holstein, Deutschland","sierksdorf",54.0682451,10.7719279,
785,"Sigmaringen, Baden-Württemberg, Deutschland","sigmaringen",48.0912921,9.2286121,
786,"Simbach, Bayern, Deutschland","simbach",48.263654,13.024632,
6275,"Cordemais, Pays-de-la-Loire, France","cordemais",47.3019,-1.8465,
9702,"Lépin-le-Lac, Auvergne-Rhône-Alpes, France","lepin-le-lac",45.5414,5.7654,
5602,"Aulnat Aeroport, Auvergne-Rhône-Alpes, France","aulnat-aeroport",45.7911,3.1617,
5786,"Bex, Vaud, Schweiz","bex",46.2511,7.0006,
10,"Aime, Auvergne-Rhône-Alpes, France","aime",45.55448,6.64747,
151,"Brindisi, Puglia, Italia","brindisi",40.6327278,17.9417616,
795,"Soltau, Niedersachsen, Deutschland","soltau",52.9846914,9.842125,
1717,"Gunja, Vukovarsko-srijemska županija, Hrvatska","gunja",44.8872569,18.8227461,
5599,"Audruicq, Hauts-de-France, France","audruicq",50.8757,2.0763,
5600,"Audun-le-Roman, Grand-Est, France","audun-le-roman",49.37028,5.89583,
5601,"Auffay, Normandie, France","auffay",49.716120000000004,1.09851,
5604,"Aumale, Normandie, France","aumale",49.76507,1.75565,
5605,"Aumont-Aubrac, Occitanie, France","aumont-aubrac",44.7183,3.283,
5606,"Auneau, Centre-Val de Loire, France","auneau",48.44625,1.77987,
5607,"Auray, Bretagne, France","auray",47.6801,-2.9997,
863,"Uhlstädt , Thüringen, Deutschland","uhlstadt ",50.741944,11.466389,
901,"Weeze, Nordrhein-Westfalen, Deutschland","weeze",51.6266679,6.1968442,
802,"Stade, Niedersachsen, Deutschland","stade",53.5928618,9.4709494,
806,"Stockholm, Stockholms län, Sverige","stockholm",59.3293235,18.0685808,897700
807,"St. Peter-Ording, Schleswig-Holstein, Deutschland","st.-peter-ording",54.3048043,8.6522205,
811,"Straubing, Bayern, Deutschland","straubing",48.8777333,12.5801538,
833,"The Hague, Zuid-Holland, Nederland","the-hague",52.0704978,4.3006999,508940
887,"Villefranche-sur-Saône, Auvergne-Rhône-Alpes, France","villefranche-sur-saone",46.021096,4.721783,
908,"Wesel, Nordrhein-Westfalen, Deutschland","wesel",51.6643079,6.6295679,
944,"Banská Bystrica, Banskobystrický kraj, Slovensko","banska-bystrica",48.73892565,19.1617610625209,
1744,"Hayle, England, UK","hayle",50.1871402,-5.4178168,
9705,"Les Arcs, Provence-Alpes-Côte d'Azur, France","les-arcs",43.45585,6.48238,
950,"Chomutov, Severozápad, Česko","chomutov",50.4607421,13.4177224,
974,"Kroměříž, Střední Morava, Česko","kromeriz",49.2984191,17.3929804,
979,"Louny, Severozápad, Česko","louny",50.3572555,13.7966137,
46,"Arras, Hauts-de-France, France","arras",50.291002,2.777535,
544,"Mont Saint-Michel, Normandie, France","mont-saint-michel",48.60883,-1.50819,
970,"Jindřichův Hradec, Jihozápad, Česko","jindrichuv-hradec",49.1443265,15.003354,
973,"Koblenz, Rheinland-Pfalz, Deutschland","koblenz",50.3533278,7.5943951,109779
976,"Leinfelden-Echterdingen, Baden-Württemberg, Deutschland","leinfelden-echterdingen",48.6901796,9.1525725,
